root_cause_service,fault_type,fault_date,node,num_in,num_out,weight_in,weight_out,num_anomalous_in,num_anomalous_out,weight_anomalous_in,weight_anomalous_out,num_traces,num_anomalous_traces,num_unique_traces,num_unique_anomalous_traces,root_cause,ranked
security,delay,1010,travel,5,5,130,283,0,0,0,0,96,14,22,8,0,0
security,delay,1010,gateway,0,16,0,1169,0,2,0,21,1169,21,39,12,0,0
security,delay,1010,assurance,3,0,104,0,0,0,0,0,110,18,10,9,0,0
security,delay,1010,consign,1,0,6,0,0,0,0,0,6,0,1,0,0,0
security,delay,1010,contacts,2,0,112,0,0,0,0,0,119,10,2,1,0,0
security,delay,1010,preserve,1,11,16,71,1,1,16,5,16,16,8,8,0,1
security,delay,1010,preserve-other,1,9,5,23,1,1,5,1,5,5,4,4,0,0
security,delay,1010,travel-plan,1,4,9,58,0,0,0,0,9,0,8,0,0,0
security,delay,1010,ts-ui-dashboard,1,0,196,0,0,0,0,0,196,0,1,0,0,0
security,delay,1010,payment,1,0,26,0,0,0,0,0,28,0,2,0,0,0
security,delay,1010,seat,5,5,60,176,0,0,0,0,33,18,23,12,0,0
security,delay,1010,security,2,2,6,29,2,0,6,0,18,18,10,10,1,2
security,delay,1010,ticketinfo,5,1,155,156,0,0,0,0,37,19,24,12,0,0
security,delay,1010,route-plan,1,2,2,15,0,0,0,0,7,0,6,0,0,0
security,delay,1010,travel2,2,5,21,67,0,0,0,0,13,4,12,4,0,0
security,delay,1010,config,1,0,43,0,0,0,0,0,31,16,19,9,0,0
security,delay,1014,admin-basic-info,1,2,2,2,0,1,0,1,2,1,2,1,0,0
security,delay,1014,config,2,0,35,0,0,0,0,0,27,14,15,7,0,0
security,delay,1014,station,8,0,411,0,1,0,1,0,294,20,28,15,0,0
security,delay,1014,admin-order,1,2,164,198,0,0,0,0,164,0,1,0,0,0
security,delay,1014,order,8,1,364,78,0,0,0,0,365,15,26,11,0,0
security,delay,1014,order-other,8,1,236,72,0,0,0,0,259,13,16,8,0,0
security,delay,1014,admin-travel,1,2,1,2,0,1,0,1,1,1,1,1,0,0
security,delay,1014,travel,6,5,117,219,0,0,0,0,73,16,24,12,0,0
security,delay,1014,travel2,4,5,17,54,2,2,2,2,10,4,9,4,0,0
security,delay,1014,auth,1,1,48,28,0,0,0,0,48,0,1,0,0,0
security,delay,1014,verification-code,2,0,230,0,0,0,0,0,239,0,2,0,0,0
security,delay,1014,basic,1,4,104,264,0,0,0,0,35,19,23,14,0,0
security,delay,1014,price,1,0,18,0,0,0,0,0,21,10,12,7,0,0
security,delay,1014,route,3,0,130,0,0,0,0,0,71,18,23,12,0,0
security,delay,1014,train,3,0,74,0,1,0,1,0,33,16,21,12,0,3
security,delay,1014,cancel,1,5,56,71,0,0,0,0,56,0,4,0,0,0
security,delay,1014,inside-payment,2,3,42,52,0,0,0,0,47,0,5,0,0,0
security,delay,1014,notification,3,0,23,0,0,0,0,0,29,15,11,10,0,0
security,delay,1014,user,3,0,17,0,0,0,0,0,29,15,10,8,0,0
security,delay,1014,food,3,3,70,101,0,0,0,0,75,16,12,9,0,0
security,delay,1014,food-map,1,0,42,0,0,0,0,0,53,0,2,0,0,0
security,delay,1014,gateway,0,19,0,1269,0,2,0,20,1269,23,45,16,0,0
security,delay,1014,admin-route,1,0,1,0,0,0,0,0,1,0,1,0,0,0
security,delay,1014,assurance,3,0,94,0,0,0,0,0,100,17,11,10,0,0
security,delay,1014,consign,1,0,9,0,0,0,0,0,9,0,1,0,0,0
security,delay,1014,contacts,3,0,88,0,0,0,0,0,91,9,7,6,0,0
security,delay,1014,preserve,1,11,18,72,1,1,18,6,18,18,11,11,0,1
security,delay,1014,preserve-other,1,11,2,18,1,1,2,1,2,2,2,2,0,0
security,delay,1014,travel-plan,1,4,8,43,0,0,0,0,8,1,7,1,0,0
security,delay,1014,ts-ui-dashboard,1,0,236,0,0,0,0,0,236,0,1,0,0,0
security,delay,1014,payment,1,0,18,0,0,0,0,0,25,0,2,0,0,0
security,delay,1014,seat,5,5,38,152,1,1,1,1,28,13,22,13,0,0
security,delay,1014,security,2,2,7,15,2,0,7,0,17,17,12,12,1,2
security,delay,1014,ticketinfo,5,1,111,104,0,0,0,0,34,18,22,13,0,0
security,delay,1014,route-plan,1,2,2,19,0,0,0,0,8,1,6,1,0,0
security,delay,1025,admin-order,1,2,261,116,0,0,0,0,261,0,2,0,0,0
security,delay,1025,order,7,1,567,38,0,0,0,0,570,47,34,21,0,0
security,delay,1025,order-other,8,1,344,86,0,0,0,0,386,28,19,12,0,0
security,delay,1025,auth,1,1,94,46,0,0,0,0,94,0,1,0,0,0
security,delay,1025,verification-code,2,0,422,0,0,0,0,0,424,0,2,0,0,0
security,delay,1025,basic,1,2,267,3,0,0,0,0,86,42,24,17,0,0
security,delay,1025,route,3,0,66,0,1,0,1,0,211,52,9,4,0,0
security,delay,1025,station,6,0,170,0,0,0,0,0,439,53,25,20,0,0
security,delay,1025,cancel,1,5,110,106,0,0,0,0,110,0,2,0,0,0
security,delay,1025,inside-payment,2,3,84,26,0,0,0,0,94,0,4,0,0,0
security,delay,1025,notification,3,0,41,0,0,0,0,0,84,56,12,11,0,0
security,delay,1025,user,3,0,34,0,0,0,0,0,62,34,15,14,0,0
security,delay,1025,gateway,0,16,0,2596,0,2,0,60,2596,61,45,23,0,0
security,delay,1025,assurance,3,0,219,0,0,0,0,0,219,19,13,12,0,0
security,delay,1025,consign,1,0,16,0,0,0,0,0,16,0,1,0,0,0
security,delay,1025,contacts,2,0,208,0,0,0,0,0,215,21,10,9,0,0
security,delay,1025,food,3,0,199,0,0,0,0,0,199,23,16,15,0,0
security,delay,1025,preserve,1,11,54,217,1,1,54,15,54,54,19,19,0,1
security,delay,1025,preserve-other,1,8,6,13,1,1,6,1,6,6,3,3,0,0
security,delay,1025,travel,4,1,380,1,0,1,0,1,96,43,25,18,0,3
security,delay,1025,travel-plan,1,4,25,34,0,0,0,0,25,1,7,1,0,0
security,delay,1025,ts-ui-dashboard,1,0,490,0,0,0,0,0,490,0,1,0,0,0
security,delay,1025,payment,1,0,13,0,0,0,0,0,24,0,2,0,0,0
security,delay,1025,seat,3,5,41,716,0,0,0,0,102,53,29,22,0,0
security,delay,1025,security,2,2,16,32,2,0,16,0,30,30,16,16,1,2
security,delay,1025,ticketinfo,4,1,108,267,0,0,0,0,102,55,27,20,0,0
security,delay,1025,route-plan,1,2,1,13,0,0,0,0,4,0,3,0,0,0
security,delay,1025,travel2,2,5,63,187,0,0,0,0,28,6,10,4,0,0
security,delay,1025,config,1,0,166,0,0,0,0,0,93,44,23,16,0,0
security,delay,1025,train,1,0,32,0,0,0,0,0,106,57,6,4,0,0
station,abort,1011,auth,1,1,33,24,0,0,0,0,33,0,1,0,0,0
station,abort,1011,verification-code,2,0,170,0,0,0,0,0,175,0,2,0,0,0
station,abort,1011,basic,1,1,25,23,1,1,25,23,26,26,2,2,0,4
station,abort,1011,station,1,0,23,0,1,0,23,0,23,23,2,2,1,1
station,abort,1011,gateway,0,5,0,218,0,2,0,28,218,28,5,2,0,0
station,abort,1011,consign,1,0,11,0,0,0,0,0,11,0,1,0,0,0
station,abort,1011,travel,2,1,28,25,2,1,28,25,28,28,2,2,0,2
station,abort,1011,travel-plan,1,1,10,7,1,1,10,7,10,10,1,1,0,5
station,abort,1011,route-plan,1,1,7,10,1,1,7,10,10,10,1,1,0,6
station,abort,1011,ticketinfo,1,1,25,25,1,1,25,25,28,28,2,2,0,3
station,abort,1015,auth,1,1,35,31,0,0,0,0,35,0,1,0,0,0
station,abort,1015,verification-code,2,0,176,0,0,0,0,0,179,0,2,0,0,0
station,abort,1015,basic,1,1,32,34,1,1,32,34,34,34,2,2,0,2
station,abort,1015,station,1,0,34,0,1,0,34,0,34,34,2,2,1,1
station,abort,1015,gateway,0,5,0,224,0,2,0,34,224,34,5,2,0,0
station,abort,1015,consign,1,0,10,0,0,0,0,0,10,0,1,0,0,0
station,abort,1015,travel,2,1,31,27,2,1,31,27,34,34,2,2,0,5
station,abort,1015,travel-plan,1,1,19,19,1,1,19,19,19,19,1,1,0,0
station,abort,1015,route-plan,1,1,19,16,1,1,19,16,19,19,1,1,0,3
station,abort,1015,ticketinfo,1,1,27,32,1,1,27,32,33,33,2,2,0,4
station,abort,1023,auth,1,1,68,58,0,0,0,0,68,0,1,0,0,0
station,abort,1023,verification-code,2,0,386,0,0,0,0,0,386,0,2,0,0,0
station,abort,1023,basic,1,1,44,31,1,1,44,31,49,49,5,5,0,4
station,abort,1023,station,1,0,31,0,1,0,31,0,31,31,4,4,1,3
station,abort,1023,gateway,0,5,0,466,0,2,0,54,466,54,8,5,0,0
station,abort,1023,consign,1,0,16,0,0,0,0,0,16,0,1,0,0,0
station,abort,1023,travel,2,1,47,15,2,1,47,15,51,51,5,5,0,1
station,abort,1023,travel-plan,1,1,27,9,1,1,27,9,27,27,3,3,0,5
station,abort,1023,route-plan,1,1,9,20,1,1,9,20,25,25,3,3,0,6
station,abort,1023,ticketinfo,1,1,15,44,1,1,15,44,51,51,5,5,0,2
station,cpu,1012,auth,1,1,75,41,0,0,0,0,75,0,1,0,0,0
station,cpu,1012,verification-code,2,0,319,0,0,0,0,0,335,0,2,0,0,0
station,cpu,1012,basic,1,4,30,74,1,1,28,56,10,10,7,7,0,4
station,cpu,1012,price,1,0,6,0,0,0,0,0,5,5,5,5,0,0
station,cpu,1012,route,2,0,26,0,0,0,0,0,15,15,7,7,0,0
station,cpu,1012,station,5,0,72,0,5,0,72,0,30,30,10,10,1,1
station,cpu,1012,train,2,0,14,0,0,0,0,0,8,8,6,6,0,0
station,cpu,1012,food,1,3,10,28,1,1,10,8,11,11,1,1,0,3
station,cpu,1012,food-map,1,0,12,0,0,0,0,0,9,9,1,1,0,0
station,cpu,1012,travel,4,5,26,57,3,2,11,25,18,18,8,8,0,6
station,cpu,1012,gateway,0,12,0,431,0,6,0,33,431,33,16,10,0,0
station,cpu,1012,assurance,1,0,10,0,0,0,0,0,11,1,1,0,0,0
station,cpu,1012,consign,1,0,11,0,0,0,0,0,11,0,1,0,0,0
station,cpu,1012,contacts,1,0,16,0,0,0,0,0,17,1,1,0,0,0
station,cpu,1012,order,4,1,15,2,1,1,7,2,14,14,7,7,0,2
station,cpu,1012,order-other,2,1,7,4,1,1,6,4,7,7,2,2,0,7
station,cpu,1012,preserve,1,5,2,6,1,3,2,4,2,2,2,2,0,0
station,cpu,1012,travel-plan,1,0,3,0,1,0,3,0,3,3,1,1,0,0
station,cpu,1012,ts-ui-dashboard,1,0,8,0,0,0,0,0,8,0,1,0,0,0
station,cpu,1012,notification,1,0,1,0,0,0,0,0,2,2,1,1,0,0
station,cpu,1012,seat,2,3,4,20,1,1,2,5,9,9,7,7,0,5
station,cpu,1012,ticketinfo,2,1,24,30,2,1,24,28,9,9,7,7,0,0
station,cpu,1012,config,1,0,4,0,0,0,0,0,7,7,2,2,0,0
station,cpu,1012,security,0,2,0,2,0,0,0,0,1,1,1,1,0,0
station,cpu,1016,auth,1,1,53,50,0,0,0,0,53,0,1,0,0,0
station,cpu,1016,verification-code,2,0,261,0,0,0,0,0,264,0,2,0,0,0
station,cpu,1016,basic,1,4,35,63,1,1,24,55,8,8,4,4,0,0
station,cpu,1016,price,1,0,2,0,0,0,0,0,7,7,1,1,0,0
station,cpu,1016,route,2,0,32,0,0,0,0,0,19,15,5,5,0,0
station,cpu,1016,station,5,0,133,0,5,0,133,0,90,80,8,8,1,1
station,cpu,1016,train,2,0,12,0,0,0,0,0,7,7,4,4,0,0
station,cpu,1016,cancel,1,4,18,29,0,0,0,0,18,0,2,0,0,0
station,cpu,1016,inside-payment,2,2,8,10,0,0,0,0,11,0,3,0,0,0
station,cpu,1016,notification,2,0,5,0,0,0,0,0,6,2,3,2,0,0
station,cpu,1016,order,7,1,74,25,1,1,25,25,64,36,8,5,0,0
station,cpu,1016,user,2,0,5,0,0,0,0,0,9,2,3,1,0,0
station,cpu,1016,food,2,3,23,44,1,1,13,22,23,16,4,4,0,0
station,cpu,1016,food-map,1,0,17,0,0,0,0,0,17,14,2,2,0,0
station,cpu,1016,travel,4,5,24,73,2,1,4,25,20,17,6,6,0,0
station,cpu,1016,gateway,0,13,0,532,0,5,0,60,532,82,17,8,0,0
station,cpu,1016,assurance,2,0,49,0,0,0,0,0,49,2,3,2,0,0
station,cpu,1016,consign,1,0,7,0,0,0,0,0,7,0,1,0,0,0
station,cpu,1016,contacts,2,0,47,0,0,0,0,0,47,2,3,2,0,0
station,cpu,1016,order-other,2,1,40,29,1,1,18,29,41,34,2,2,0,2
station,cpu,1016,preserve,1,11,2,18,1,4,1,6,2,2,2,2,0,0
station,cpu,1016,ts-ui-dashboard,1,0,43,0,0,0,0,0,43,0,1,0,0,0
station,cpu,1016,payment,1,0,3,0,0,0,0,0,4,0,1,0,0,0
station,cpu,1016,seat,2,3,8,28,1,0,2,0,6,6,4,4,0,0
station,cpu,1016,security,1,2,1,2,0,0,0,0,1,1,1,1,0,0
station,cpu,1016,ticketinfo,2,1,28,35,2,1,26,24,7,7,4,4,0,0
station,cpu,1016,config,1,0,8,0,0,0,0,0,5,5,3,3,0,0
station,delay,1025,auth,1,1,74,43,0,0,0,0,74,0,1,0,0,0
station,delay,1025,verification-code,2,0,357,0,0,0,0,0,381,0,2,0,0,0
station,delay,1025,basic,1,4,138,249,1,1,138,204,20,20,7,7,0,0
station,delay,1025,price,1,0,15,0,0,0,0,0,17,17,6,6,0,0
station,delay,1025,route,2,0,64,0,0,0,0,0,19,19,7,7,0,0
station,delay,1025,station,1,0,204,0,1,0,204,0,20,20,7,7,1,1
station,delay,1025,train,2,0,37,0,0,0,0,0,20,20,6,6,0,0
station,delay,1025,gateway,0,5,0,422,0,2,0,20,422,20,10,7,0,0
station,delay,1025,consign,1,0,14,0,0,0,0,0,14,0,1,0,0,0
station,delay,1025,travel,2,5,29,171,1,1,16,74,20,20,7,7,0,2
station,delay,1025,travel-plan,1,0,4,0,1,0,4,0,4,4,4,4,0,4
station,delay,1025,seat,1,3,13,33,0,0,0,0,16,16,7,7,0,0
station,delay,1025,config,1,0,7,0,0,0,0,0,5,5,4,4,0,0
station,delay,1025,order,2,0,26,0,0,0,0,0,18,18,6,6,0,0
station,delay,1025,ticketinfo,1,1,74,138,1,1,74,138,20,20,7,7,0,3
ticketinfo,abort,1011,admin-order,1,2,28,36,1,0,22,0,28,22,1,1,0,2
ticketinfo,abort,1011,order,1,0,21,0,0,0,0,0,25,19,1,1,0,0
ticketinfo,abort,1011,order-other,1,0,15,0,0,0,0,0,16,12,1,1,0,0
ticketinfo,abort,1011,auth,1,1,38,35,0,0,0,0,38,0,1,0,0,0
ticketinfo,abort,1011,verification-code,2,0,236,0,0,0,0,0,239,0,2,0,0,0
ticketinfo,abort,1011,gateway,0,7,0,346,0,3,0,56,346,56,7,3,0,0
ticketinfo,abort,1011,consign,1,0,9,0,0,0,0,0,9,0,1,0,0,0
ticketinfo,abort,1011,travel,2,1,32,32,2,1,32,32,33,33,2,2,0,0
ticketinfo,abort,1011,travel-plan,1,1,16,16,1,1,16,16,16,16,1,1,0,0
ticketinfo,abort,1011,ts-ui-dashboard,1,0,36,0,0,0,0,0,36,0,1,0,0,0
ticketinfo,abort,1011,route-plan,1,1,16,14,1,1,16,14,16,16,1,1,0,3
ticketinfo,abort,1011,ticketinfo,1,0,32,0,1,0,32,0,32,32,2,2,1,1
ticketinfo,abort,1024,auth,1,1,56,5,0,0,0,0,56,0,1,0,0,0
ticketinfo,abort,1024,verification-code,2,0,253,0,0,0,0,0,299,0,2,0,0,0
ticketinfo,abort,1024,gateway,0,5,0,378,0,3,0,74,378,74,5,3,0,0
ticketinfo,abort,1024,travel,2,1,35,43,2,1,35,43,51,51,2,2,0,3
ticketinfo,abort,1024,travel-plan,1,1,21,14,1,1,21,14,21,21,1,1,0,5
ticketinfo,abort,1024,ts-ui-dashboard,1,0,23,0,1,0,23,0,23,23,1,1,0,2
ticketinfo,abort,1024,route-plan,1,1,14,5,1,1,14,5,17,17,1,1,0,4
ticketinfo,abort,1024,ticketinfo,1,0,43,0,1,0,43,0,43,43,2,2,1,1
ticketinfo,cpu,1014,admin-order,1,2,102,87,0,0,0,0,102,0,1,0,0,0
ticketinfo,cpu,1014,order,8,1,180,29,2,0,4,0,186,23,20,17,0,0
ticketinfo,cpu,1014,order-other,5,1,101,30,0,0,0,0,114,9,11,6,0,0
ticketinfo,cpu,1014,auth,1,1,37,18,0,0,0,0,37,0,1,0,0,0
ticketinfo,cpu,1014,verification-code,2,0,180,0,0,0,0,0,187,0,2,0,0,0
ticketinfo,cpu,1014,basic,1,4,70,155,0,0,0,0,23,21,17,15,0,0
ticketinfo,cpu,1014,price,1,0,11,0,0,0,0,0,17,15,11,9,0,0
ticketinfo,cpu,1014,route,2,0,71,0,0,0,0,0,54,21,18,16,0,0
ticketinfo,cpu,1014,station,5,0,230,0,0,0,0,0,150,23,20,17,0,0
ticketinfo,cpu,1014,train,2,0,39,0,0,0,0,0,22,20,16,14,0,0
ticketinfo,cpu,1014,cancel,1,4,20,31,0,1,0,2,20,2,1,1,0,0
ticketinfo,cpu,1014,inside-payment,2,3,21,22,1,1,2,3,21,5,3,2,0,0
ticketinfo,cpu,1014,notification,2,0,7,0,0,0,0,0,16,10,5,5,0,0
ticketinfo,cpu,1014,user,2,0,11,0,0,0,0,0,13,7,6,6,0,0
ticketinfo,cpu,1014,food,2,3,51,102,1,0,2,0,54,7,4,4,0,0
ticketinfo,cpu,1014,food-map,1,0,39,0,0,0,0,0,36,0,1,0,0,0
ticketinfo,cpu,1014,travel,5,5,73,164,2,2,14,64,61,23,18,16,0,3
ticketinfo,cpu,1014,gateway,0,15,0,753,0,4,0,23,753,29,30,19,0,0
ticketinfo,cpu,1014,assurance,2,0,51,0,0,0,0,0,53,8,7,6,0,0
ticketinfo,cpu,1014,consign,1,0,7,0,0,0,0,0,7,0,1,0,0,0
ticketinfo,cpu,1014,contacts,2,0,53,0,0,0,0,0,55,7,7,6,0,0
ticketinfo,cpu,1014,preserve,1,11,11,53,1,2,9,4,11,10,11,10,0,4
ticketinfo,cpu,1014,travel-plan,1,0,1,0,0,0,0,0,1,0,1,0,0,0
ticketinfo,cpu,1014,ts-ui-dashboard,1,0,122,0,0,0,0,0,122,0,1,0,0,0
ticketinfo,cpu,1014,payment,1,0,7,0,0,0,0,0,10,2,2,1,0,0
ticketinfo,cpu,1014,seat,2,4,12,56,1,0,6,0,22,20,17,15,0,2
ticketinfo,cpu,1014,security,1,2,7,13,0,0,0,0,10,9,10,9,0,0
ticketinfo,cpu,1014,ticketinfo,2,1,59,70,2,0,59,0,23,21,17,15,1,1
ticketinfo,cpu,1014,route-plan,0,1,0,3,0,0,0,0,1,0,1,0,0,0
ticketinfo,cpu,1014,config,1,0,13,0,0,0,0,0,17,15,8,6,0,0
ticketinfo,cpu,1016,admin-order,1,2,71,86,0,0,0,0,71,0,1,0,0,0
ticketinfo,cpu,1016,order,8,1,176,36,2,0,10,0,174,13,8,4,0,0
ticketinfo,cpu,1016,order-other,3,1,99,41,0,0,0,0,108,2,4,2,0,0
ticketinfo,cpu,1016,auth,1,1,49,33,0,0,0,0,49,0,1,0,0,0
ticketinfo,cpu,1016,verification-code,2,0,228,0,0,0,0,0,236,0,2,0,0,0
ticketinfo,cpu,1016,basic,1,4,61,75,0,0,0,0,13,13,4,4,0,0
ticketinfo,cpu,1016,price,1,0,3,0,0,0,0,0,9,9,3,3,0,0
ticketinfo,cpu,1016,route,2,0,57,0,0,0,0,0,37,13,5,4,0,0
ticketinfo,cpu,1016,station,5,0,179,0,0,0,0,0,146,13,7,4,0,0
ticketinfo,cpu,1016,train,2,0,21,0,0,0,0,0,12,12,4,4,0,0
ticketinfo,cpu,1016,cancel,1,4,27,46,0,0,0,0,27,0,1,0,0,0
ticketinfo,cpu,1016,inside-payment,2,2,22,19,0,0,0,0,28,0,2,0,0,0
ticketinfo,cpu,1016,notification,2,0,10,0,0,0,0,0,18,4,3,2,0,0
ticketinfo,cpu,1016,user,1,0,9,0,0,0,0,0,16,3,1,0,0,0
ticketinfo,cpu,1016,food,1,3,40,86,0,0,0,0,41,1,2,0,0,0
ticketinfo,cpu,1016,food-map,1,0,35,0,0,0,0,0,33,0,2,0,0,0
ticketinfo,cpu,1016,travel,4,5,43,144,2,2,10,63,41,13,5,4,0,3
ticketinfo,cpu,1016,gateway,0,15,0,765,0,2,0,13,765,13,18,4,0,0
ticketinfo,cpu,1016,admin-route,1,0,1,0,0,0,0,0,1,0,1,0,0,0
ticketinfo,cpu,1016,assurance,2,0,44,0,0,0,0,0,45,3,2,1,0,0
ticketinfo,cpu,1016,consign,1,0,9,0,0,0,0,0,9,0,1,0,0,0
ticketinfo,cpu,1016,contacts,2,0,61,0,0,0,0,0,62,3,3,2,0,0
ticketinfo,cpu,1016,preserve,1,8,4,20,1,1,4,1,4,4,3,3,0,4
ticketinfo,cpu,1016,ts-ui-dashboard,1,0,116,0,0,0,0,0,116,0,1,0,0,0
ticketinfo,cpu,1016,payment,1,0,7,0,0,0,0,0,13,0,1,0,0,0
ticketinfo,cpu,1016,seat,2,3,12,40,0,1,0,7,12,12,4,4,0,2
ticketinfo,cpu,1016,security,1,2,4,4,0,0,0,0,4,4,3,3,0,0
ticketinfo,cpu,1016,config,1,0,8,0,0,0,0,0,12,12,3,3,0,0
ticketinfo,cpu,1016,ticketinfo,1,1,60,61,1,0,60,0,13,13,4,4,1,1
ticketinfo,delay,1010,auth,1,1,80,53,0,0,0,0,80,0,1,0,0,0
ticketinfo,delay,1010,verification-code,2,0,339,0,0,0,0,0,352,0,2,0,0,0
ticketinfo,delay,1010,basic,1,4,74,132,0,0,0,0,19,19,3,3,0,0
ticketinfo,delay,1010,price,1,0,7,0,0,0,0,0,15,15,2,2,0,0
ticketinfo,delay,1010,route,2,0,54,0,0,0,0,0,19,19,3,3,0,0
ticketinfo,delay,1010,station,1,0,110,0,0,0,0,0,18,18,3,3,0,0
ticketinfo,delay,1010,train,2,0,28,0,0,0,0,0,18,18,2,2,0,0
ticketinfo,delay,1010,gateway,0,5,0,403,0,2,0,19,403,19,6,3,0,0
ticketinfo,delay,1010,consign,1,0,18,0,0,0,0,0,18,0,1,0,0,0
ticketinfo,delay,1010,travel,2,5,34,162,2,1,21,72,19,19,3,3,0,3
ticketinfo,delay,1010,travel-plan,1,0,3,0,1,0,3,0,3,3,2,2,0,4
ticketinfo,delay,1010,seat,1,3,14,36,0,1,0,5,15,15,2,2,0,2
ticketinfo,delay,1010,config,1,0,8,0,0,0,0,0,13,13,1,1,0,0
ticketinfo,delay,1010,order,2,0,19,0,0,0,0,0,18,18,3,3,0,0
ticketinfo,delay,1010,ticketinfo,1,1,72,74,1,0,72,0,19,19,3,3,1,1
ticketinfo,delay,1025,auth,1,1,95,59,0,0,0,0,95,0,1,0,0,0
ticketinfo,delay,1025,verification-code,2,0,478,0,0,0,0,0,507,0,2,0,0,0
ticketinfo,delay,1025,basic,1,4,74,93,0,0,0,0,13,13,7,7,0,0
ticketinfo,delay,1025,price,1,0,6,0,0,0,0,0,10,10,4,4,0,0
ticketinfo,delay,1025,route,2,0,37,0,0,0,0,0,12,12,7,7,0,0
ticketinfo,delay,1025,station,1,0,76,0,0,0,0,0,13,13,7,7,0,0
ticketinfo,delay,1025,train,2,0,22,0,0,0,0,0,12,12,7,7,0,0
ticketinfo,delay,1025,gateway,0,5,0,545,0,2,0,14,545,14,10,7,0,0
ticketinfo,delay,1025,consign,1,0,17,0,0,0,0,0,17,0,1,0,0,0
ticketinfo,delay,1025,travel,2,5,24,99,1,1,12,41,12,12,6,6,0,2
ticketinfo,delay,1025,travel-plan,1,0,2,0,1,0,2,0,2,2,1,1,0,3
ticketinfo,delay,1025,seat,1,3,7,25,0,0,0,0,12,12,7,7,0,0
ticketinfo,delay,1025,config,1,0,6,0,0,0,0,0,11,11,4,4,0,0
ticketinfo,delay,1025,order,2,0,10,0,0,0,0,0,13,13,5,5,0,0
ticketinfo,delay,1025,ticketinfo,1,1,41,74,1,0,41,0,13,13,7,7,1,1
train,abort,1011,auth,1,1,96,91,0,0,0,0,96,0,1,0,0,0
train,abort,1011,verification-code,2,0,500,0,0,0,0,0,505,0,2,0,0,0
train,abort,1011,basic,1,2,123,206,1,1,42,40,45,45,2,2,0,2
train,abort,1011,station,1,0,166,0,0,0,0,0,45,45,2,2,0,0
train,abort,1011,train,1,0,40,0,1,0,40,0,40,40,2,2,1,1
train,abort,1011,gateway,0,5,0,569,0,2,0,45,569,45,5,2,0,0
train,abort,1011,consign,1,0,19,0,0,0,0,0,19,0,1,0,0,0
train,abort,1011,travel,2,2,42,252,2,1,42,42,45,45,2,2,0,4
train,abort,1011,travel-plan,1,1,21,20,1,1,21,20,21,21,1,1,0,6
train,abort,1011,route-plan,1,1,20,18,1,1,20,18,21,21,1,1,0,5
train,abort,1011,ticketinfo,1,1,126,123,1,1,42,42,45,45,2,2,0,3
train,abort,1011,route,1,0,126,0,0,0,0,0,45,45,2,2,0,0
train,abort,1015,auth,1,1,59,55,0,0,0,0,59,0,1,0,0,0
train,abort,1015,verification-code,2,0,324,0,0,0,0,0,327,0,2,0,0,0
train,abort,1015,basic,1,2,94,149,1,1,31,29,35,35,2,2,0,4
train,abort,1015,station,1,0,120,0,0,0,0,0,35,35,2,2,0,0
train,abort,1015,train,1,0,29,0,1,0,29,0,29,29,2,2,1,1
train,abort,1015,gateway,0,5,0,376,0,2,0,35,376,35,5,2,0,0
train,abort,1015,consign,1,0,13,0,0,0,0,0,13,0,1,0,0,0
train,abort,1015,travel,2,2,33,158,2,1,33,30,34,34,2,2,0,2
train,abort,1015,travel-plan,1,1,21,18,1,1,21,18,21,21,1,1,0,3
train,abort,1015,route-plan,1,1,18,19,1,1,18,19,20,20,1,1,0,5
train,abort,1015,ticketinfo,1,1,85,94,1,1,30,31,35,35,2,2,0,6
train,abort,1015,route,1,0,73,0,0,0,0,0,33,33,2,2,0,0
train,cpu,1012,admin-order,1,2,76,61,0,0,0,0,76,0,1,0,0,0
train,cpu,1012,order,8,1,223,28,0,0,0,0,195,43,34,30,0,0
train,cpu,1012,order-other,7,1,132,40,0,0,0,0,141,20,17,14,0,0
train,cpu,1012,auth,1,1,43,23,0,0,0,0,43,0,1,0,0,0
train,cpu,1012,verification-code,2,0,178,0,0,0,0,0,190,0,2,0,0,0
train,cpu,1012,basic,1,4,96,286,1,1,19,26,49,49,32,32,0,2
train,cpu,1012,price,1,0,17,0,0,0,0,0,23,23,11,11,0,0
train,cpu,1012,route,3,0,127,0,0,0,0,0,67,47,31,28,0,0
train,cpu,1012,station,7,0,341,0,0,0,0,0,182,49,37,32,0,0
train,cpu,1012,train,3,0,91,0,3,0,91,0,48,48,29,29,1,1
train,cpu,1012,cancel,1,4,28,24,0,0,0,0,28,0,1,0,0,0
train,cpu,1012,inside-payment,2,3,22,26,0,0,0,0,28,0,3,0,0,0
train,cpu,1012,notification,2,0,12,0,0,0,0,0,25,18,10,9,0,0
train,cpu,1012,user,2,0,14,0,0,0,0,0,23,15,11,10,0,0
train,cpu,1012,food,3,3,74,98,0,0,0,0,78,13,12,9,0,0
train,cpu,1012,food-map,1,0,44,0,0,0,0,0,42,0,2,0,0,0
train,cpu,1012,travel,5,5,122,287,4,3,71,100,81,48,33,30,0,4
train,cpu,1012,gateway,0,16,0,859,0,3,0,45,859,50,47,32,0,0
train,cpu,1012,assurance,2,0,73,0,0,0,0,0,78,14,10,9,0,0
train,cpu,1012,consign,1,0,10,0,0,0,0,0,10,0,1,0,0,0
train,cpu,1012,contacts,3,0,76,0,0,0,0,0,84,17,9,8,0,0
